sample_id,trajectory_id,step_id,changed_parameter,raw_changed_parameter,raw_JuvenileLeaves,actual_JuvenileLeaves,raw_Rmax_LTAR,actual_Rmax_LTAR,raw_Rmax_LTIR,actual_Rmax_LTIR,raw_PhyllFrmTassel,actual_PhyllFrmTassel,raw_StayGreen,actual_StayGreen,raw_LM_min,actual_LM_min,raw_Diffx,actual_Diffx,raw_Diffz,actual_Diffz,raw_thetaR,actual_thetaR,raw_thetaS,actual_thetaS,raw_Alfa,actual_Alfa,raw_n,actual_n,raw_Ks,actual_Ks
83,6,12,thetaS,thetaS,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4443333333333333,0.4443333333333333,0.04,0.04,1.4,1.4,22.5,22.5
84,6,13,Rmax_LTAR,Rmax_LTAR,16.0,16,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4443333333333333,0.4443333333333333,0.04,0.04,1.4,1.4,22.5,22.5
85,7,0,,,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.086,0.086,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
86,7,1,thetaS,thetaS,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
87,7,2,Diffz,Diffz,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.086,0.086,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
88,7,3,thetaR,thetaR,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
89,7,4,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.58,0.58,0.96,0.96,3.3,3.3,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
90,7,5,StayGreen,StayGreen,18.666666666666668,19,0.58,0.58,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
91,7,6,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
92,7,7,Ks,Ks,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
93,7,8,Alfa,Alfa,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
94,7,9,n,n,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.72,1.72,25.833333333333332,25.833333333333332
95,7,10,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.88,0.88,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.72,1.72,25.833333333333332,25.833333333333332
96,7,11,Diffx,Diffx,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.88,0.88,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.72,1.72,25.833333333333332,25.833333333333332
97,7,12,LM_min,LM_min,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.88,0.88,3.3,3.3,4.35,4.35,112.5,112.5,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.72,1.72,25.833333333333332,25.833333333333332
98,7,13,JuvenileLeaves,JuvenileLeaves,16.0,16,0.5113333333333333,0.5113333333333333,0.88,0.88,3.3,3.3,4.35,4.35,112.5,112.5,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.72,1.72,25.833333333333332,25.833333333333332
99,8,0,,,17.333333333333332,17,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,18.0,18.0,1.1,1.1,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
100,8,1,n,n,17.333333333333332,17,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,18.0,18.0,1.1,1.1,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.4,1.4,24.166666666666668,24.166666666666668
101,8,2,JuvenileLeaves,JuvenileLeaves,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,18.0,18.0,1.1,1.1,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.4,1.4,24.166666666666668,24.166666666666668
102,8,3,thetaR,thetaR,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,18.0,18.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.032,0.032,1.4,1.4,24.166666666666668,24.166666666666668
103,8,4,Diffx,Diffx,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.032,0.032,1.4,1.4,24.166666666666668,24.166666666666668
104,8,5,Ks,Ks,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.032,0.032,1.4,1.4,27.5,27.5
105,8,6,thetaS,thetaS,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
106,8,7,Rmax_LTIR,Rmax_LTIR,20.0,20,0.477,0.477,1.0,1.0,3.1,3.1,4.65,4.65,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
107,8,8,LM_min,LM_min,20.0,20,0.477,0.477,1.0,1.0,3.1,3.1,4.65,4.65,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
108,8,9,StayGreen,StayGreen,20.0,20,0.477,0.477,1.0,1.0,3.1,3.1,4.05,4.05,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
109,8,10,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.477,0.477,1.0,1.0,2.7,2.7,4.05,4.05,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
110,8,11,Diffz,Diffz,20.0,20,0.477,0.477,1.0,1.0,2.7,2.7,4.05,4.05,112.5,112.5,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.032,0.032,1.4,1.4,27.5,27.5
111,8,12,Alfa,Alfa,20.0,20,0.477,0.477,1.0,1.0,2.7,2.7,4.05,4.05,112.5,112.5,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.037333333333333336,0.037333333333333336,1.4,1.4,27.5,27.5
112,8,13,Rmax_LTAR,Rmax_LTAR,20.0,20,0.5456666666666666,0.5456666666666666,1.0,1.0,2.7,2.7,4.05,4.05,112.5,112.5,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.037333333333333336,0.037333333333333336,1.4,1.4,27.5,27.5
113,9,0,,,18.666666666666668,19,0.58,0.58,0.92,0.92,2.7,2.7,4.65,4.65,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,27.5,27.5
114,9,1,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,27.5,27.5
115,9,2,JuvenileLeaves,JuvenileLeaves,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,27.5,27.5
116,9,3,LM_min,LM_min,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,27.5,27.5
117,9,4,Alfa,Alfa,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
118,9,5,thetaR,thetaR,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
119,9,6,Ks,Ks,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
120,9,7,Diffz,Diffz,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
121,9,8,StayGreen,StayGreen,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.05,4.05,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
122,9,9,n,n,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.05,4.05,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
123,9,10,thetaS,thetaS,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,2.7,2.7,4.05,4.05,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
124,9,11,PhyllFrmTassel,PhyllFrmTassel,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,3.1,3.1,4.05,4.05,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
125,9,12,Diffx,Diffx,16.0,16,0.5113333333333333,0.5113333333333333,0.92,0.92,3.1,3.1,4.05,4.05,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
126,9,13,Rmax_LTIR,Rmax_LTIR,16.0,16,0.5113333333333333,0.5113333333333333,1.0,1.0,3.1,3.1,4.05,4.05,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
127,10,0,,,20.0,20,0.58,0.58,0.96,0.96,3.3,3.3,4.05,4.05,130.0,130.0,18.0,18.0,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
128,10,1,Diffx,Diffx,20.0,20,0.58,0.58,0.96,0.96,3.3,3.3,4.05,4.05,130.0,130.0,20.666666666666668,20.666666666666668,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
129,10,2,LM_min,LM_min,20.0,20,0.58,0.58,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
130,10,3,Rmax_LTAR,Rmax_LTAR,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
131,10,4,Ks,Ks,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,22.5,22.5
132,10,5,Alfa,Alfa,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.07,0.07,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
133,10,6,Diffz,Diffz,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
134,10,7,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
135,10,8,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
136,10,9,thetaR,thetaR,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
137,10,10,n,n,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.032,0.032,1.72,1.72,22.5,22.5
138,10,11,StayGreen,StayGreen,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.032,0.032,1.72,1.72,22.5,22.5
139,10,12,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.032,0.032,1.72,1.72,22.5,22.5
140,10,13,thetaS,thetaS,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.032,0.032,1.72,1.72,22.5,22.5
141,11,0,,,20.0,20,0.5113333333333333,0.5113333333333333,0.88,0.88,3.3,3.3,4.35,4.35,130.0,130.0,22.0,22.0,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4156666666666667,0.4156666666666667,0.04,0.04,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
142,11,1,Rmax_LTIR,Rmax_LTIR,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,130.0,130.0,22.0,22.0,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4156666666666667,0.4156666666666667,0.04,0.04,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
143,11,2,Diffx,Diffx,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4156666666666667,0.4156666666666667,0.04,0.04,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
144,11,3,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4156666666666667,0.4156666666666667,0.04,0.04,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
145,11,4,n,n,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,25.833333333333332,25.833333333333332
146,11,5,thetaS,thetaS,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,25.833333333333332,25.833333333333332
147,11,6,LM_min,LM_min,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,25.833333333333332,25.833333333333332
148,11,7,Ks,Ks,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
149,11,8,Diffz,Diffz,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
150,11,9,thetaR,thetaR,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
151,11,10,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.58,0.58,0.96,0.96,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
152,11,11,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.35,4.35,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
153,11,12,StayGreen,StayGreen,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.04,0.04,1.4,1.4,22.5,22.5
154,11,13,Alfa,Alfa,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
155,12,0,,,18.666666666666668,19,0.58,0.58,0.92,0.92,2.7,2.7,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.086,0.086,0.387,0.387,0.04,0.04,1.6133333333333333,1.6133333333333333,27.5,27.5
156,12,1,StayGreen,StayGreen,18.666666666666668,19,0.58,0.58,0.92,0.92,2.7,2.7,4.05,4.05,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.086,0.086,0.387,0.387,0.04,0.04,1.6133333333333333,1.6133333333333333,27.5,27.5
157,12,2,LM_min,LM_min,18.666666666666668,19,0.58,0.58,0.92,0.92,2.7,2.7,4.05,4.05,112.5,112.5,22.0,22.0,1.1,1.1,0.086,0.086,0.387,0.387,0.04,0.04,1.6133333333333333,1.6133333333333333,27.5,27.5
